,TMIN,TMAX,PRCP,SNOW
2009-02-21,3.054639854147263,3.0087563100406642,2.010713120238643,1.164140470071758
2009-02-22,3.0542195362113835,3.009013983277857,2.0065714283933604,1.1626264202189927
2009-02-23,3.0537130434405104,3.009063605413618,2.0064311996956645,1.1629839178403087
2009-02-24,3.0535061055099098,3.0091699736670767,2.0060984715451315,1.15922545016735
2009-02-25,3.053456520944834,3.0095067831907536,2.0056658084309067,1.1546525551594626
2009-02-26,3.054754386639166,3.009885441826964,2.005035172202602,1.1589104728486608
2009-02-27,3.056004799516046,3.0103473578052573,2.007064897922586,1.162211356649505
2009-02-28,3.055703867820268,3.0102732962227905,2.0106301753026727,1.1653048722052304
2009-03-01,3.0538616780514367,3.009620804277943,2.0135105404966795,1.163473228399768
2009-03-02,3.050941644853431,3.0087391434465554,2.0152701870997674,1.1642209315674978
2009-03-03,3.0483579328508297,3.0079501841683265,2.015975151312184,1.1621583698108469
2009-03-04,3.0477761233176732,3.0075439039581777,2.012274333072991,1.1611346117552936
2009-03-05,3.0489713492421027,3.0079921531947083,2.0051248643744617,1.1592202168993344
2009-03-06,3.052114536117401,3.008841311051956,2.0002129850365007,1.1551889651310623
2009-03-07,3.05631182773847,3.009801768161157,2.0002446618186465,1.1531012182720861
2009-03-08,3.060912572676036,3.0106996007533504,1.9995873076201143,1.1520990474470973
2009-03-09,3.0645978744438973,3.011585397905436,1.9979738240306246,1.1510811768180618
2009-03-10,3.067097430859918,3.0119875521988786,1.9990441957770377,1.1574745949368785
2009-03-11,3.066736222530147,3.0119094585716253,2.000837686948903,1.1626630530951019
2009-03-12,3.0645037286129817,3.0110427210905097,2.0024394373932517,1.164258218602109
2009-03-13,3.0616610780236333,3.009934353634232,2.0042346085997558,1.1655887769950772
2009-03-14,3.0598365496028057,3.0091020350070186,2.0075676076423257,1.1633054367440177
2009-03-15,3.059113876447619,3.0087461106970417,2.0094634454405096,1.1600742208236314
2009-03-16,3.0599121087782186,3.009050848455952,2.009998509375718,1.1592604476472044
2009-03-17,3.061704282580763,3.009969298854151,2.0095311345780638,1.1570647646354064
2009-03-18,3.0633139096633624,3.0110382366371216,2.0078518857616547,1.1512577996135887
2009-03-19,3.0635228408678357,3.011769225029818,2.002139063458187,1.1487327477960583
2009-03-20,3.063297390007471,3.012100349917785,1.9918099395239015,1.1469423159762187
2009-03-21,3.0640964939391693,3.012435116998511,1.9877649309623637,1.1445768788331645
2009-03-22,3.066384936976607,3.0128815390110972,1.9881961850152778,1.1386407175072113
2009-03-23,3.068651188685511,3.0132652163304776,1.9900089423908263,1.1387493078185351
2009-03-24,3.0711368130060728,3.0136377230254032,1.9929979678897147,1.1463421255506787
2009-03-25,3.073634440007985,3.013932113186522,1.9982160199919785,1.1519080331645277
2009-03-26,3.075584102236478,3.013764803614026,2.0039739593547052,1.1575040320694665
2009-03-27,3.075280673893438,3.01333860190009,2.0085710489765054,1.1642304168657762
2009-03-28,3.0741016510653347,3.012877023313129,2.013891772873082,1.1687653706805505
2009-03-29,3.073704327972881,3.012725011758606,2.0167946559507195,1.1744889304933697
2009-03-30,3.073032841422603,3.0127036955508064,2.01740686599266,1.183416558648744
2009-03-31,3.072126842015278,3.012762270624364,2.0175506444409645,1.1897439067588638
2009-04-01,3.0708935696847,3.012768987636834,2.0165950028019997,1.1878161016536146
2009-04-02,3.0708188464552544,3.012800316236281,2.014279589901377,1.1843032704981384
2009-04-03,3.07151119825698,3.01280354843015,2.019357901057937,1.1877215757500827
2009-04-04,3.071115743069203,3.0126912921545834,2.0193020534548545,1.197740667365962
2009-04-05,3.0698028747994988,3.01250463194779,2.0136881093190953,1.2060373596462048
2009-04-06,3.067893880791038,3.012206616628437,2.0102519236328873,1.2061358105007485
2009-04-07,3.065309476287228,3.0117718114613057,2.00826419877888,1.203172799566162
2009-04-08,3.0635343478110064,3.0115935087707966,2.007046254957559,1.1993070498988834
2009-04-09,3.062775706385186,3.0117151482501248,2.0059832265883584,1.1977449193962248
2009-04-10,3.0622824573230423,3.011848075455994,2.005662610945626,1.1963960445652022
2009-04-11,3.0614918007731697,3.0119166691704957,2.0020500487196498,1.1927811646834217
2009-04-12,3.060658911471216,3.011788566532127,1.9983211847409175,1.1806000792185947
2009-04-13,3.0608323189404976,3.01169683853983,2.0019297094642936,1.1766519055800702
2009-04-14,3.06219949232415,3.0117151285350885,2.0045227345403553,1.1773806381512435
2009-04-15,3.063841347901762,3.0117365290251037,2.0061119660169098,1.1805905939203163
2009-04-16,3.065273737054882,3.0116851035539876,2.0069341803887335,1.1823685967286188
2009-04-17,3.0662928045697293,3.011632706590012,2.0094837413428426,1.1841779991450148
2009-04-18,3.0675834571866822,3.0116560169321276,2.012568284940161,1.1833809070103878
2009-04-19,3.0690226358546,3.011678390445211,2.0145239536493618,1.1830806482579923
2009-04-20,3.0699149796217178,3.011630143971952,2.01608760524367,1.1827074508326294
2009-04-21,3.070214842358328,3.01176683759686,2.0170600201316926,1.1813180181744856
2009-04-22,3.0709453936443074,3.012113396670403,2.0167775304363342,1.1806932968051227
2009-04-23,3.071679995132664,3.0124522065488213,2.0161029965287502,1.1814773057697108
2009-04-24,3.0719562904184814,3.012628627603352,2.015153939541677,1.1834538456833552
2009-04-25,3.07217174729589,3.0127913006286526,2.013338065972847,1.1834620226646295
2009-04-26,3.0732446322511864,3.0128491578296117,2.0129441249473192,1.1815561318691958
2009-04-27,3.0751088259952324,3.013080756699263,2.0148930464206307,1.1776184247667025
2009-04-28,3.0768723181773803,3.0133055566363804,2.0166452954518403,1.1788678675054287
2009-04-29,3.0790898799289845,3.013488281468404,2.0163046277827705,1.1817635001143143
2009-04-30,3.0820797805612985,3.0137497211464637,2.0183037877112566,1.1822665480023145
2009-05-01,3.085129281547369,3.0140514799934923,2.020942932447894,1.1815286572121138
2009-05-02,3.0871848643930218,3.014072720612467,2.0247539555399428,1.1795347820981676
2009-05-03,3.0885602073298974,3.014027407792006,2.0274565622302037,1.1743250637886309
2009-05-04,3.0903733619867113,3.014140019084923,2.0274902713123164,1.173072677336646
2009-05-05,3.0931104522547246,3.0143121146701257,2.0304086269670325,1.1732250962676005
2009-05-06,3.0959038875169567,3.0142966368230804,2.0352012238456205,1.1735878271569322
2009-05-07,3.097788147471221,3.014269977767574,2.038284141602966,1.1737958495605527
2009-05-08,3.0986786419123824,3.0143687593600985,2.037878440334965,1.1740198988474708
2009-05-09,3.0992696565406805,3.0145856614995252,2.036309694442074,1.1738207075836269
2009-05-10,3.09923006112162,3.014735043800757,2.033886623837887,1.1735181592764745
2009-05-11,3.0992762790386648,3.01481918619455,2.033476912164619,1.171938693573514
2009-05-12,3.100204066892617,3.014947073893986,2.0294810039702744,1.1717303440906428
2009-05-13,3.1019341258305184,3.0153617762957,2.029551023478457,1.1715641878311474
2009-05-14,3.1035839517753523,3.0157559392461373,2.0337454196362073,1.1705796792857113
2009-05-15,3.1050153064918073,3.0160682278687427,2.032393425309088,1.1704262791170037
2009-05-16,3.1052962498363867,3.016446893937756,2.0323765436706984,1.1701469534366709
2009-05-17,3.1046451397560975,3.0164788717676823,2.0322588870512983,1.170143682644161
2009-05-18,3.1038767935937965,3.0162981076080255,2.0329315512429127,1.1702051735433443
2009-05-19,3.1033361314489074,3.0161628300369143,2.033248725524368,1.170209425573607
2009-05-20,3.1030990680515806,3.0161645379695012,2.033362127862505,1.1702136776038699
2009-05-21,3.103016046866491,3.0161884932550826,2.0329960428951863,1.1702136776038699
2009-05-22,3.1040213384789306,3.016411349106794,2.0326995709760576,1.1700311673818256
2009-05-23,3.1056051419429345,3.0169718150654736,2.0316800609234758,1.1691637532082386
2009-05-24,3.107095746909019,3.017596839751784,2.0305040637734644,1.1683666610736114
2009-05-25,3.1084520550089367,3.018043173772579,2.0296869978948893,1.1682220920446804
2009-05-26,3.1093380252718728,3.0181876860837495,2.03330419376479,1.168145228420701
2009-05-27,3.1094781496083663,3.018071871602902,2.035370338300175,1.168080793808259
2009-05-28,3.1100355216355173,3.0182448042804384,2.0349555052309913,1.1679417851265943
2009-05-29,3.1113227804934356,3.0188298711772674,2.0339346674090972,1.1679319727490651
2009-05-30,3.112271132030563,3.0193845113046374,2.0325087786551927,1.1679915011727426
2009-05-31,3.1124343270302357,3.01965839148352,2.0296911437868213,1.1680431796943969
2009-06-01,3.1118518519777827,3.0196602531872987,2.0288849710360672,1.168041544298142
2009-06-02,3.11114405088236,3.0194172039338274,2.0301949103025443,1.1680578982606906
2009-06-03,3.110279122166659,3.019039635361196,2.031896893781246,1.168054627468181
2009-06-04,3.1087556489164547,3.0187543929644227,2.0318168482598944,1.1680493942001653
2009-06-05,3.1071351377787173,3.01856469662727,2.031033626950097,1.1680333673168675
2009-06-06,3.1049560945802495,3.0183141615269307,2.0289158348982266,1.1680611690532003
2009-06-07,3.1033241730795593,3.017903516539938,2.025063379984192,1.1682165316974138
2009-06-08,3.1014889871599234,3.0174047816890583,2.026724256808903,1.1683967523647012
2009-06-09,3.099861360633658,3.0168197755734045,2.02543171403014,1.1683522695865685
2009-06-10,3.099136696229962,3.0162587999782,2.02323623392488,1.168371894341627
2009-06-11,3.098915052177044,3.0157907520683875,2.0240598573580137,1.1682570895245348
2009-06-12,3.0988469049913556,3.0155800440050884,2.024951088636704,1.1673782275771638
2009-06-13,3.0992132814880797,3.0155435899067395,2.0234427697961532,1.1672127254761702
2009-06-14,3.099429245937474,3.0153632827666383,2.0223452465221863,1.1672127254761702
2009-06-15,3.099752424257616,3.0150738198248144,2.022158112341261,1.1672127254761702
2009-06-16,3.1000850215675837,3.014779016116992,2.0246430732537646,1.1672127254761702
2009-06-17,3.100944676734523,3.0145848421812835,2.0261279799986998,1.1672127254761702
2009-06-18,3.10242097229406,3.0145660359806223,2.0289059172743897,1.1672110900799153
2009-06-19,3.1043384620191192,3.014663617581186,2.03101883180634,1.167202913098641
2009-06-20,3.1065546169225264,3.014688425468922,2.0336592501176227,1.1672114171591663
2009-06-21,3.108580306945087,3.0145564535421094,2.0351011262979317,1.1672133796346722
2009-06-22,3.109692397862929,3.0144579939139184,2.034807337014759,1.1672133796346722
2009-06-23,3.110673504405457,3.014567823683702,2.0339792696190315,1.1672133796346722
2009-06-24,3.1119180176429824,3.0148806622207847,2.033291837380993,1.1672107630006643
2009-06-25,3.113490723710393,3.015235267091815,2.032624646850622,1.1672104359214133
2009-06-26,3.114686599913358,3.0154291546752465,2.0328604749387473,1.1672104359214133
2009-06-27,3.114910766891151,3.015447237596579,2.032836791869803,1.1672104359214133
2009-06-28,3.114693959807954,3.015491727800222,2.030438298546545,1.1672104359214133
2009-06-29,3.1142832012447337,3.0155041216139375,2.0277845212501484,1.1672104359214133
2009-06-30,3.113838218196138,3.0155191198198223,2.025183285682222,1.1672104359214133
2009-07-01,3.113774664874405,3.0154409874029757,2.024892422911001,1.1672104359214133
2009-07-02,3.1142489929804453,3.0153194886540806,2.0258233788797044,1.1672189399819386
2009-07-03,3.1148391981578563,3.015150638919203,2.0264785110969403,1.1672189399819386
2009-07-04,3.115513962271792,3.015040584976288,2.0271530991991895,1.1672189399819386
2009-07-05,3.1156458690975755,3.0149972141214185,2.0286682465676282,1.1672189399819386
2009-07-06,3.115183066183956,3.0148636826375252,2.029829421476549,1.1672189399819386
2009-07-07,3.1141813276586765,3.014643108787396,2.0301780557614877,1.1672189399819386
2009-07-08,3.113060208414666,3.014364078971477,2.029506367073857,1.1672189399819386
2009-07-09,3.1118213912066928,3.0141249068393505,2.0273542968958838,1.1672189399819386
2009-07-10,3.111211966913446,3.014035391563407,2.0239688103195097,1.1672189399819386
2009-07-11,3.1111223752840305,3.0140607392823413,2.021891908142968,1.1672189399819386
2009-07-12,3.1111101296171135,3.014063107632679,2.021864160474091,1.1672189399819386
2009-07-13,3.1112701343502143,3.0140282751156775,2.0224256985035307,1.1672189399819386
2009-07-14,3.1114982286618007,3.0139847117698793,2.021816550460206,1.1672189399819386
2009-07-15,3.111728229178117,3.014020702450568,2.0215294813155893,1.1672189399819386
2009-07-16,3.111936054662053,3.0140125449805266,2.0223245983545253,1.1672189399819386
2009-07-17,3.1115505265862775,3.0138835013327254,2.0237407862632564,1.1672189399819386
2009-07-18,3.110527486786266,3.0136123917329813,2.02405682245673,1.1672189399819386
2009-07-19,3.109324076329961,3.013343844802087,2.0213324566081603,1.1672189399819386
2009-07-20,3.108216465801151,3.0131525306965994,2.020071265443549,1.167202258940139
2009-07-21,3.1070130509268497,3.012832512652337,2.021806578641703,1.167202258940139
2009-07-22,3.1056964058424446,3.0124083147189014,2.024647544313691,1.167202258940139
2009-07-23,3.1046181890520876,3.0121192086180075,2.0254872093678946,1.167202258940139
2009-07-24,3.104114526479088,3.01209739674057,2.0230288580362874,1.167200623543884
2009-07-25,3.104224150720898,3.0122329338815765,2.0190569038842154,1.167199642306131
2009-07-26,3.1045256390921985,3.0123041753128392,2.018345138241244,1.167199642306131
2009-07-27,3.1045183037090527,3.0122697992285627,2.0192594293502215,1.167199642306131
2009-07-28,3.104163839655545,3.0121526829823946,2.0204420924441227,1.1671970256721234
2009-07-29,3.103780892494526,3.0118181480825,2.0230004058367546,1.1671970256721234
2009-07-30,3.103165975820475,3.0113608053241467,2.026778261793349,1.1671970256721234
2009-07-31,3.102132333678343,3.01093347856247,2.029733876280786,1.1671819800265784
2009-08-01,3.101069491838431,3.010625626737302,2.030924018238564,1.1671819800265784
2009-08-02,3.1002028139735183,3.010287338952099,2.032490000203501,1.1671819800265784
2009-08-03,3.0993001309719808,3.0100791803922307,2.033562458444546,1.1671819800265784
2009-08-04,3.099030007595325,3.0100248049481886,2.033174424637589,1.1671819800265784
2009-08-05,3.0986445674274607,3.009859835094916,2.0340247118462846,1.1671819800265784
2009-08-06,3.0979588973310994,3.0094751397473996,2.034420089030455,1.1671819800265784
2009-08-07,3.096921310892095,3.0090059968088383,2.033840070619985,1.1671819800265784
2009-08-08,3.096228987035006,3.0086941521845407,2.034108469702242,1.167190484087104
2009-08-09,3.0964079690284514,3.008702872324389,2.033026202226691,1.167190484087104
2009-08-10,3.0970041170622866,3.008926796061406,2.033602562497221,1.167190484087104
2009-08-11,3.0977986892519573,3.0092748382568537,2.033296037467591,1.167190484087104
2009-08-12,3.0988155395899115,3.009698004898125,2.031578500119811,1.167175111362308
2009-08-13,3.0999821916591577,3.009989397280746,2.029528261718831,1.167175111362308
2009-08-14,3.100946966632595,3.010078086712003,2.0269062966912452,1.167175111362308
2009-08-15,3.101608011479907,3.010031221290009,2.02734581543069,1.167175111362308
2009-08-16,3.102134637353542,3.010050531497581,2.0281601715759763,1.1671724947283002
2009-08-17,3.102675778417935,3.0101657110887405,2.0282056950952283,1.1671639906677749
2009-08-18,3.103184829624263,3.0102906444035735,2.029447105206831,1.1671639906677749
2009-08-19,3.1037744385660653,3.010381366765095,2.030843918522547,1.1671639906677749
2009-08-20,3.1044886603784994,3.0104995981865805,2.0318742675082846,1.1671639906677749
2009-08-21,3.105123307274148,3.0106688239772117,2.0320895558180805,1.1671639906677749
2009-08-22,3.1047896155594232,3.010751582017719,2.031620744861783,1.1671639906677749
2009-08-23,3.104183065930462,3.010662567229917,2.029921254337707,1.1671639906677749
2009-08-24,3.1036163914890684,3.0104483492734113,2.0279234763731986,1.1671639906677749
2009-08-25,3.103169180939066,3.010348169918489,2.0250048497451534,1.1671639906677749
2009-08-26,3.102887137152268,3.0104033389517455,2.0238296655151293,1.1671639906677749
2009-08-27,3.103037590093173,3.0106455025584142,2.0225351446310658,1.1671639906677749
2009-08-28,3.1034693814976304,3.0108183560084636,2.0219709510630026,1.1671639906677749
2009-08-29,3.103147270558987,3.010743438521315,2.0227056139522652,1.1671639906677749
2009-08-30,3.1022015444893523,3.0103866697949266,2.0224846622998953,1.1671639906677749
2009-08-31,3.100608459763105,3.0098770765257505,2.0225243598925764,1.1671708593320453
